Name,S1,S2,S3,S4,S5,S6,S7,S8
"Q06474",0,0,0,0,0,0,0,0
"Q46363",275200,282450,0,271910,345000,267910,186750,272710
"Q54714",32427000,39111000,62163000,28248000,25396000,31206000,12911000,34410000
"Q54715",36475000,53632000,25148000,31605000,31926000,42178000,20578000,37020000
"Q54735",329800,426590,0,395580,398980,372360,269470,274360
"Q55004",0,0,0,0,0,0,0,0
"Q55013",10023000,10044000,1131000,9546900,9056100,8857600,9503400,8353600
"Q55034",0,68636,0,0,54709,0,0,0
"Q55074",67983,73575,0,61683,80052,56220,0,74758
"Q55081",0,0,0,0,0,0,0,0
"Q55087",1248000,1240700,0,1082800,1203900,1210700,679230,1015100
"Q55112",264510,224760,0,239150,270200,234180,100670,250990
"Q55113",422820,502070,0,431240,386620,417970,95535,412600
"Q55114",0,0,0,0,0,0,0,0
"Q55116",0,0,0,0,0,0,0,0
"Q55118",1086900,1358500,0,1383000,1282800,1211500,1605300,1236600
"Q55119",627300,588110,0,801090,667430,770780,786990,592230
"Q55120",603720,763800,0,831590,767810,982900,312050,727330
"Q55121",0,0,0,0,0,0,0,0
"Q55122",0,0,0,0,0,0,0,0
"Q55123",0,0,0,0,0,0,0,0
"Q55124",0,0,0,0,0,0,0,0
"Q55128",0,120810,0,121720,165070,134290,0,136350
"Q55129",107980,128240,0,109550,97794,103580,0,110550
"Q55131",0,0,0,70705,93701,79118,0,67104
"Q55132",0,55105,0,29991,44109,42674,53882,37522
"Q55136",0,0,0,0,71103,80492,0,0
"Q55137",0,0,0,0,0,0,0,0
"Q55139",0,0,0,0,0,0,0,0
"Q55140",0,0,0,0,0,0,0,0
"Q55141",370060,790700,0,484260,477310,564130,235540,472830
"Q55144",160430,193510,0,157640,206520,221820,197840,152100
"Q55145",0,0,0,0,0,0,0,0
"Q55146",186210,253140,0,167960,166090,154240,455990,200280
"Q55149",158240,265660,0,225520,223650,225670,0,191850
"Q55151",0,0,0,0,0,0,0,0
"Q55154",300560,251280,0,308420,328880,346300,297680,446030
"Q55155",214590,225520,0,206580,240680,212010,265790,204920
"Q55156",0,0,0,0,0,0,0,0
"Q55157",256940,218650,0,0,0,204530,0,256330
"Q55159",0,0,0,0,0,0,0,0
"Q55160",86850,58263,0,0,74241,65421,105910,66655
"Q55162",192720,476540,0,276940,311510,285890,267220,376900
"Q55164",107480,104000,0,110090,123020,137290,0,101870
"Q55165",81036,116990,0,98513,72916,77384,0,68417
"Q55167",0,0,0,0,0,0,0,0
"Q55169",0,0,0,0,0,0,0,0
"Q55170",0,0,0,0,0,0,0,0
"Q55171",4422000,3638700,18678000,4041200,2828000,3572300,3839200,3127300
"Q55172",0,0,0,0,0,0,0,0
"Q55174",0,0,0,0,0,0,0,0
"Q55175",0,0,0,0,0,0,0,0
"Q55176",1313600,0,0,0,0,0,344220,1796500
"Q55177",0,0,0,0,0,0,0,0
"Q55178",220420,252160,0,261190,204380,162600,297130,247350
"Q55183",0,0,0,0,0,0,0,0
"Q55184",0,0,0,0,0,0,0,0
"Q55187",108220,94184,0,87840,97925,161530,142040,82428
"Q55190",0,0,0,0,0,0,0,0
"Q55194",0,0,0,0,0,0,0,0
"Q55195",0,0,0,0,0,0,0,0
"Q55196",0,67472,0,52811,63321,54958,0,56874
"Q55199",2548100,1679100,623570,2412500,2041500,2275700,1050900,1903100
"Q55200",0,0,0,0,19538,0,0,29915
"Q55201",143850,135630,0,149020,157340,174340,186820,182780
"Q55233",870470,1033400,0,879670,872330,967120,892830,995740
"Q55247",2363300,1838200,1774800,2389600,2345200,2865800,2347800,2615600
"Q55318",2274900,2471900,0,2095300,2379100,2491200,2159100,2480700
"Q55329",0,0,0,0,0,0,0,0
"Q55332",2346600,2000700,0,2069400,1885900,1954700,1016000,1828400
"Q55336",99022,75041,0,82686,90720,83092,0,87234
"Q55356",977760,1444800,0,1450600,1166900,1674800,1223600,1058000
"Q55361",56352,69564,0,72306,0,97755,166400,87347
"Q55362",0,0,0,0,66916,34478,0,0
"Q55366",473950,533720,0,462150,565130,589750,696520,470620
"Q55367",291540,433260,0,432320,478940,590340,154650,250780
"Q55370",0,0,0,0,0,0,0,0
"Q55374",0,0,0,45952,79981,68445,0,0
"Q55375",0,0,0,0,0,0,0,0
"Q55376",0,0,0,0,0,0,0,0
"Q55382",150260,156180,0,163080,117960,109430,0,178420
"Q55385",287250,229240,0,244580,321560,300240,494820,207760
"Q55386",347910,226060,0,506580,510780,516300,48850,183130
"Q55387",1310000,1253200,0,1208300,951400,1005900,368390,1363200
"Q55389",384790,538250,0,403320,472410,497900,0,415500
"Q55392",0,271210,0,0,310490,331510,0,239960
"Q55393",90416,0,0,89382,126620,114710,0,101440
"Q55394",0,0,0,0,0,0,0,0
"Q55396",0,26745,0,0,0,0,81701,43642
"Q55397",146640,186300,0,146320,117360,128720,171360,112400
"Q55403",98682,126320,0,118800,177410,124800,0,151190
"Q55404",399450,462850,0,365470,556150,488760,532120,391020
"Q55409",32443,43619,0,45997,45644,41815,0,0
"Q55410",0,0,0,0,0,0,0,0
"Q55412",116280,167520,0,0,138340,162800,0,145070
"Q55415",0,0,0,0,0,0,0,0
"Q55419",153870,214460,0,131440,138880,148180,122960,175470
"Q55422",53253,54348,0,66731,83996,72618,0,65505
"Q55424",71767,82483,0,79940,126750,98229,204510,103080
"Q55426",60682,59369,0,64141,61420,65887,55603,72444
"Q55427",0,0,0,0,0,0,0,0
"Q55430",0,0,0,0,0,0,0,0
"Q55431",0,0,0,0,0,0,0,0
"Q55432",6675300,5162500,1816800,6701300,5282500,5037200,5248000,6977200
"Q55436",1123100,1043900,85044,901660,809010,1040400,1375000,1179600
"Q55437",0,0,0,0,0,0,0,0
"Q55439",32036,48863,0,42421,31719,33290,0,38448
"Q55443",129900,0,0,139180,0,132380,0,0
"Q55444",218400,307960,0,293830,209040,177710,187800,288130
"Q55445",445630,533360,0,519090,621240,538870,0,578430
"Q55447",568750,741560,0,646920,467960,544330,194440,569700
"Q55448",70414,0,0,0,106690,82139,0,129680
"Q55450",519330,603350,0,493580,376220,403030,0,408660
"Q55451",73837,99593,0,110320,131910,107310,89682,111190
"Q55452",0,0,0,0,0,0,0,0
"Q55454",47049,46326,0,42799,0,37398,0,43122
"Q55457",919300,1243800,0,1034200,984690,969340,1310600,1085600
"Q55458",80903,102220,0,0,0,106620,0,70326
"Q55466",599660,526300,0,560700,394360,450800,781980,476850
"Q55467",81075,91010,0,66605,76060,70529,94390,55705
"Q55468",0,0,0,0,61131,52675,225610,0
"Q55469",177850,183990,0,162230,259560,270130,422790,219880
"Q55474",138210,160010,0,165600,195520,199620,0,187490
"Q55476",86306,80504,0,106100,115240,98612,54009,109080
"Q55477",113960,135400,0,180130,119670,112150,51292,112250
"Q55479",0,0,0,0,0,0,0,0
"Q55480",203460,277500,0,248780,365760,414320,119060,316780
"Q55481",0,0,0,0,0,0,0,0
"Q55483",0,0,0,0,0,0,0,0
"Q55484",322620,184000,0,175400,291110,236510,261440,234430
"Q55486",150380,147090,0,168260,231590,161880,204770,193050
"Q55492",0,0,0,35752,0,0,0,34913
"Q55497",0,0,0,0,0,0,0,0
"Q55498",0,0,0,288790,248290,234110,351970,107550
"Q55499",820440,1002300,0,876650,793540,597450,367860,859800
"Q55503",81992,68299,0,76352,74820,67617,115420,66561
"Q55504",206530,245490,0,216420,242820,261870,672610,313600
"Q55505",637840,501700,0,607480,610420,532940,736320,575390
"Q55507",0,0,0,52194,50004,44468,0,0
"Q55508",84263,105810,0,127200,116520,126100,0,122460
"Q55510",145140,139630,0,158460,157450,133590,155500,152100
"Q55511",3392000,4517900,261440,3913500,3296300,3267800,3162300,3795700
"Q55512",267560,347290,0,361430,368700,326920,401480,323720
"Q55513",175760,111110,0,202590,192540,151280,0,213900
"Q55514",452240,594660,0,490730,675810,691000,528900,594150
"Q55515",0,54965,0,0,0,33402,0,0
"Q55517",213230,140140,0,222280,262630,278110,179850,182680
"Q55521",0,0,0,0,0,0,0,0
"Q55522",257670,208250,0,194610,303320,283500,135960,232360
"Q55524",0,0,0,0,0,0,0,0
"Q55525",0,0,0,0,0,0,0,0
"Q55526",0,0,0,0,0,0,0,0
"Q55527",51018,70278,0,75536,99880,79912,147400,108590
"Q55531",142250,353400,0,0,0,167900,0,235270
"Q55533",56456,93982,0,110100,118510,138220,103000,57742
"Q55535",143130,187370,0,141810,129440,128830,214150,161720
"Q55536",0,0,0,0,0,0,0,0
"Q55540",148880,220380,0,0,141090,158790,0,0
"Q55541",640190,1318500,0,822780,910890,902220,1862800,1256900
"Q55542",160670,77566,0,135310,0,83096,134400,169470
"Q55544",4431000,4876700,397250,3968700,4266700,4623000,2792300,4756800
"Q55547",495080,635880,0,541350,421820,382500,0,404420
"Q55548",0,225780,0,168840,207260,209740,0,0
"Q55549",0,0,0,0,215870,182760,131490,197180
"Q55550",90468,115630,0,81349,56047,65384,234490,78988
"Q55551",0,0,0,0,0,0,0,0
"Q55552",1866700,2384600,340450,1959200,1691800,1717600,336050,1984000
"Q55554",139990,185850,0,151790,137710,106640,197920,140450
"Q55555",0,0,0,0,0,0,0,0
"Q55557",167610,167800,0,213390,234100,278290,76735,178440
"Q55558",162730,270390,0,260280,340250,316390,0,422300
"Q55559",255610,172220,0,227760,212760,175500,0,203910
"Q55561",0,360750,0,538060,0,227490,0,320030
"Q55564",56180,61335,0,78930,78885,60084,92725,65839
"Q55571",0,0,0,0,39034,28485,0,37096
"Q55574",0,0,0,0,0,0,0,0
"Q55578",146310,155640,0,133300,122540,113410,268360,154700
"Q55579",88850,176410,0,85117,77373,69164,120870,0
"Q55580",0,0,0,0,0,0,0,0
"Q55582",0,0,0,0,0,0,0,0
"Q55583",0,0,0,0,0,71135,0,57456
"Q55584",0,0,0,0,100120,72525,0,0
"Q55587",0,119090,0,0,0,0,0,126240
"Q55588",0,0,0,0,0,0,0,0
"Q55595",0,0,0,0,0,0,0,0
"Q55598",104390,84801,0,115080,141520,128970,99650,128630
"Q55599",0,0,0,0,0,0,0,0
"Q55601",0,0,0,0,0,0,0,0
"Q55602",0,0,0,0,0,0,0,0
"Q55604",373430,421910,0,357970,280890,325440,146040,531730
"Q55605",0,0,0,0,0,0,0,0
"Q55606",0,0,0,0,0,0,0,0
"Q55607",0,0,0,0,0,0,0,0
"Q55610",139020,134820,0,144580,174550,175960,249420,170680
"Q55612",98187,104210,0,94352,96526,90214,83528,74573
"Q55613",38340,0,0,51134,61091,0,53818,46558
"Q55614",0,0,0,58386,0,0,70628,39901
"Q55617",247120,178780,0,239700,220300,210610,429130,165860
"Q55619",191460,136810,0,116450,128670,157540,190670,130250
"Q55621",61561,66054,0,56336,68948,51648,0,0
"Q55622",0,0,0,0,0,0,0,0
"Q55623",0,0,0,0,0,0,0,0
"Q55625",446010,257320,0,396970,322830,279140,841070,319250
"Q55626",285840,0,0,247610,295920,265930,211770,206160
"Q55627",134310,116760,0,179520,173290,189600,0,161310
"Q55631",0,0,0,0,0,0,0,0
"Q55633",0,0,0,0,0,0,0,0
"Q55634",0,0,0,0,0,0,0,0
"Q55636",205000,209190,0,239760,212620,0,0,200430
"Q55637",0,0,0,0,0,0,0,0
"Q55641",351010,449540,0,392460,433820,466330,366320,394170
"Q55643",95158,0,0,113290,0,88685,0,0
"Q55648",270950,295140,0,284090,249580,242800,341860,190200
"Q55649",0,0,0,0,0,0,0,0
"Q55650",322140,380910,0,286160,274310,321800,0,342150
"Q55653",62620,90170,0,77247,77554,67141,190520,76651
"Q55654",25330,0,0,31069,39200,0,0,25886
"Q55659",0,0,0,0,0,0,0,0
"Q55660",676050,708770,0,522330,588690,757210,602490,649670
"Q55661",0,0,0,0,0,0,0,0
"Q55662",1331000,1189400,0,1451800,1525100,1490900,977940,1147900
"Q55663",119330,101800,0,115970,156810,127510,154210,0
"Q55664",5534700,3757800,1296700,3410900,4143000,3751900,1532600,3319200
"Q55665",711280,320620,0,506260,626280,644980,494930,462690
"Q55666",113400,114600,0,136330,125580,111180,0,122140
"Q55667",245910,399710,0,433050,445730,412500,0,277430
"Q55668",69735,65953,0,0,0,70537,0,90211
"Q55669",0,0,0,0,53505,0,0,62171
"Q55670",0,0,0,0,0,0,0,0
"Q55671",1369300,1713200,0,1332700,1222500,1403300,1497600,1448100
"Q55673",0,0,0,0,57410,0,0,48356
"Q55674",0,0,0,0,672320,773830,0,770550
"Q55677",69697,110700,0,91337,79620,72963,0,85118
"Q55678",0,0,0,0,57988,0,40229,0
"Q55679",37842,31603,0,34889,36723,39597,0,40646
"Q55680",0,0,0,0,0,0,0,0
"Q55682",0,97494,0,100970,225450,126250,128240,106550
"Q55683",197390,180160,0,241780,226210,169480,0,176090
"Q55685",0,0,0,0,0,0,0,0
"Q55686",0,0,0,0,0,0,0,0
"Q55687",0,0,0,0,0,0,0,0
"Q55688",403380,387090,0,439480,429660,330850,858040,350040
"Q55689",0,0,0,0,0,0,0,0
"Q55690",371070,380580,0,443320,520910,468880,545880,447600
"Q55692",0,0,0,58439,69192,63029,71444,54293
"Q55694",0,0,0,0,0,0,0,0
"Q55698",0,0,0,0,0,0,0,0
"Q55700",524400,469060,0,486550,434740,511430,521510,509050
"Q55701",235160,301490,0,217340,240830,251930,218460,274750
"Q55707",2247300,2554900,0,1800700,1783500,1815400,684550,1949100
"Q55708",0,0,0,0,0,0,0,0
"Q55709",266890,289610,0,296890,378300,344860,235850,348210
"Q55710",145610,220980,0,152180,162640,186760,0,203510
"Q55711",0,0,0,0,0,0,0,0
"Q55715",94875,120240,0,0,80788,87694,0,147010
"Q55716",44054,0,0,37657,62765,51887,0,39956
"Q55717",0,0,0,0,0,0,0,0
"Q55723",0,57675,0,54934,69380,78798,0,71138
"Q55726",180540,0,0,214690,170310,219780,212370,156930
"Q55727",288110,228190,0,334910,377650,314080,339430,330250
"Q55728",0,0,0,0,0,0,0,0
"Q55729",87261,79889,0,142490,174690,116240,225590,143480
"Q55730",245180,197890,0,169380,163290,236850,0,0
"Q55734",119500,143140,0,172290,223250,170640,155830,137960
"Q55735",0,0,0,0,0,0,0,0
"Q55737",111510,106000,0,111150,81450,86472,205560,104790
"Q55738",271060,222040,0,209250,358550,276500,681040,202980
"Q55744",313040,396640,0,404920,390260,357280,0,449000
"Q55746",135730,165720,0,144410,139300,185360,309830,170430
"Q55747",1438900,2241800,267160,2493600,1794400,2246200,1355900,2656200
"Q55750",0,0,0,0,0,0,0,0
"Q55751",0,0,0,0,0,0,0,0
"Q55752",0,0,0,0,0,0,0,0
"Q55753",57145,53111,0,55398,0,75314,0,84716
"Q55756",366240,260100,0,296960,413980,399920,233020,305960
"Q55758",308190,374850,0,345100,278540,265930,433480,365740
"Q55759",854750,702240,0,776140,707770,725850,1234400,680210
"Q55762",233980,227780,0,287920,234330,216280,202310,304910
"Q55763",0,0,0,83268,61801,0,0,0
"Q55764",0,0,0,0,0,0,0,0
"Q55765",6607600,7328300,3290800,7040600,5306700,5657600,2555700,7285700
"Q55766",2393300,2324700,0,2154600,2067000,2102100,1925300,2329700
"Q55768",0,0,0,0,0,0,0,0
"Q55769",0,0,0,0,0,0,0,0
"Q55770",806700,441430,0,691350,738770,726390,509340,565940
"Q55771",0,0,0,0,0,0,0,0
"Q55773",0,54242,0,45907,46541,0,0,35931
"Q55776",597610,634520,0,717610,683460,565250,217050,671780
"Q55778",240290,416210,0,294650,453620,459680,457260,380670
"Q55780",498250,645650,0,466240,524980,529320,598870,502250
"Q55781",253130,170050,0,0,268160,138540,150660,185000
"Q55782",0,103260,0,88796,88220,76678,154790,72041
"Q55784",0,0,0,0,0,0,0,0
"Q55786",142790,199800,0,218720,250530,218510,311050,165830
"Q55787",0,0,0,75663,0,59312,0,85367
"Q55788",629870,405050,0,575720,574380,436770,650500,504100
"Q55789",71831,92042,0,95309,101500,75077,92129,77368
"Q55790",338120,379230,0,434040,447350,324920,274120,394760
"Q55791",336690,458550,0,362910,496190,487800,609850,410890
"Q55792",145400,159420,0,175360,169240,197240,68283,155240
"Q55793",0,0,0,0,0,0,0,0
"Q55794",103630,89321,0,95252,56276,104310,0,95689
"Q55796",0,0,0,0,0,0,0,0
"Q55797",0,0,0,0,0,0,0,0
"Q55799",0,0,0,0,0,0,0,0
"Q55801",274060,198090,0,325470,365640,407260,0,225530
"Q55802",0,0,0,0,0,0,0,0
"Q55803",115550,134560,0,173950,155160,118850,0,148260
"Q55804",540670,469360,0,477070,514520,454250,693900,459550
"Q55805",0,0,0,0,0,0,0,0
"Q55806",168330,126590,0,128590,169750,182810,0,144420
"Q55808",0,0,0,0,0,0,0,0
"Q55809",0,0,0,0,0,0,0,0
"Q55818",0,0,0,0,0,0,0,0
"Q55819",55277,162490,0,63639,54625,91807,0,82882
"Q55822",259150,370880,0,274640,325540,338070,167880,307340
"Q55823",542220,621200,0,498210,540920,451190,423760,475370
"Q55828",1152600,977770,0,1112700,1363600,1153400,1144800,1177800
"Q55835",504470,611350,0,527150,607050,616790,220130,568850
"Q55836",78839,0,0,92591,0,0,0,96836
"Q55837",169420,247320,0,202680,170910,186020,338890,193930
"Q55841",0,0,0,0,0,0,0,0
"Q55842",0,0,0,0,0,0,0,0
"Q55843",0,0,0,194730,0,226060,195330,248010
"Q55846",0,0,0,0,0,0,0,0
"Q55847",140840,107470,0,156070,128540,142100,42916,110750
"Q55848",353470,301920,0,407190,511330,344210,304060,343440
"Q55850",0,0,0,0,0,0,0,0
"Q55852",212700,248870,0,202150,162360,163470,365210,207290
"Q55860",0,0,0,0,0,0,0,0
"Q55862",0,193010,0,181030,0,268030,0,194420
"Q55863",0,0,0,37600,36436,45472,0,0
"Q55865",0,0,0,0,0,0,0,0
"Q55867",250810,260650,0,171240,200360,245440,217660,128860
"Q55869",0,0,0,0,0,0,108250,70919
"Q55870",0,83485,0,88789,94861,62375,168980,0
"Q55874",126890,201260,0,164910,175860,162180,309700,169560
"Q55875",50134,44390,0,31205,65559,51536,0,52200
"Q55883",0,0,0,0,0,0,0,0
"Q55886",0,0,0,0,0,69337,0,57850
"Q55887",241050,293470,0,274960,267530,370860,181080,305380
"Q55888",166080,172110,0,183680,132250,114550,0,146680
"Q55889",0,0,0,0,0,0,0,0
"Q55890",0,0,0,0,0,0,0,0
"Q55891",0,0,0,0,0,0,0,0
"Q55894",769960,626170,0,608760,763010,694410,838700,811420
"Q55896",0,0,0,0,0,0,0,0
"Q55897",99687,115110,0,96550,77111,76903,109820,93911
"Q55898",0,0,0,0,0,0,0,0
"Q55899",222200,278820,0,223780,166600,167560,245810,217430
"Q55900",350320,406400,0,322480,332300,332310,449150,365420
"Q55901",0,0,0,0,0,0,0,0
"Q55902",0,0,0,0,0,0,0,0
"Q55907",0,0,0,0,0,68932,0,44412
"Q55910",0,0,0,0,0,0,0,0
"Q55916",0,0,0,0,0,0,0,0
"Q55924",0,0,0,0,0,0,0,0
"Q55950",0,0,0,0,0,0,0,0
"Q55953",226370,276940,0,295980,220790,293550,420610,244600
"Q55959",0,0,0,0,0,0,0,0
"Q55960",0,0,0,0,0,0,0,0
"Q55971",0,0,0,36570,57268,55520,0,0
"Q55972",1254500,1435300,0,1535300,2043400,1452700,1378200,2000600
"Q55978",498730,580160,0,643730,181710,366900,909460,490810
"Q55980",87738,102980,0,111050,0,62089,0,0
"Q55981",0,74791,0,50300,69513,68915,87500,66164
"Q55987",69623,0,0,79270,84156,69921,0,62124
"Q55992",0,0,0,0,0,0,0,0
"Q57014",10438000,5306000,5039300,5132400,2693700,2405900,12508000,7459200
"Q57038",0,0,0,0,0,0,0,0
"Q57310",154960,227920,0,175900,209360,177440,0,195620
"Q57396",0,0,0,0,0,0,0,0
"Q57417",135210,123540,0,161250,187940,175770,197030,145320
"Q57456",0,0,0,0,0,0,0,0
"Q57473",0,0,0,0,0,0,0,0
"Q59975",227700,193190,0,221900,269080,272610,236440,270060
"Q59977",0,0,0,0,0,0,0,0
"Q59978",2680200,2140100,626670,2813900,2369100,2374500,1604700,2356200
"Q59987",650650,794960,0,774030,948760,837450,330870,933430
"Q59989",94558,0,0,123130,72789,94137,146270,88693
"Q59991",0,0,0,0,0,0,0,0
"Q59992",182290,233290,0,175150,192450,146610,246410,198760
"Q59993",205850,88966,0,186840,204940,166160,118610,189670
"Q59994",640430,841430,0,527100,622300,730420,247570,505850
"Q59996",0,0,0,0,0,0,0,0
"Q59999",0,0,0,0,0,0,0,0
"Q6YRP4",0,0,0,0,0,0,0,0
"Q6YRQ8",160060,174680,0,190470,154440,173760,111260,143930
"Q6YRQ9",165620,156520,0,172890,154240,216730,188870,155380
"Q6YRR1",0,66803,0,59403,72461,66800,0,53397
"Q6YRR2",0,0,0,0,0,0,0,0
"Q6YRS2",191580,122670,0,173670,145810,0,0,134080
"Q6YRT3",125510,140910,0,184430,192800,141090,319810,171510
"Q6YRT4;Q6ZEP6",0,0,0,0,0,0,0,0
"Q6YRU8",103540,0,0,100910,109290,69633,0,98531
"Q6YRU9",0,0,0,0,0,0,0,0
"Q6YRV5",0,0,0,0,0,0,0,0
"Q6YRV6",134670,146050,0,146750,122430,111510,0,102360
"Q6YRW7;Q6ZEM6",222670,335660,0,277420,282840,302790,629340,294460
"Q6YRW9;Q6ZEM4",70876,102330,0,94959,87899,83377,0,74452
"Q6ZE43",0,0,0,0,0,0,0,0
"Q6ZE54",0,0,0,0,0,0,0,0
"Q6ZE62",0,0,0,49054,0,66944,0,52059
"Q6ZE66",0,0,0,0,0,0,0,0
"Q6ZE76",0,0,0,0,0,0,0,0
"Q6ZE77",32941,0,0,44570,0,0,0,0
"Q6ZE79",0,0,0,0,0,0,0,0
"Q6ZE85",0,0,0,66719,64935,54552,0,0
"Q6ZE89",155360,187580,0,0,0,0,0,158020
"Q6ZEA4",0,0,0,0,0,0,0,0
"Q6ZEA8",0,0,0,0,0,0,0,0
"Q6ZEB1",0,0,0,0,0,0,0,0
"Q6ZEB2",0,0,0,77848,0,0,0,87520
"Q6ZEC5",0,0,0,0,0,0,0,0
"Q6ZEC8",0,0,0,0,0,0,0,0
"Q6ZED2",0,0,0,0,0,0,0,0
"Q6ZEE4",0,0,0,0,0,0,0,0
"Q6ZEF4",0,0,0,0,0,0,0,0
"Q6ZEG0",0,0,0,0,0,0,0,0
"Q6ZEG7",0,0,0,0,0,0,0,0
"Q6ZEH4",0,0,0,0,0,0,0,0
"Q6ZEI6",0,50272,0,40148,54517,77022,99751,40262
"Q6ZEJ2",0,0,0,0,0,0,0,0
"Q6ZEK2",102170,64907,0,93882,103170,79403,91094,109410
"Q6ZEK3",0,0,0,0,0,0,0,0
"Q6ZEK4",89819,100460,0,93280,94186,93499,0,93183
"Q6ZEL1;Q6ZEQ3;P73838",0,0,0,0,0,0,0,0
"Q6ZEL3",0,0,0,0,0,0,0,0
"Q6ZEL7",147850,148110,0,126790,141970,100190,0,116610
"Q6ZEL9",0,0,0,0,0,0,0,0
"Q6ZEM0",0,129950,0,108120,87767,61873,0,0
"Q6ZEM9",0,0,0,0,0,0,0,0
"Q6ZEN5",0,155590,0,132460,112460,121000,0,109630
"Q6ZEQ1",0,0,0,0,0,0,0,0
"Q6ZEQ5",0,0,0,0,0,45990,0,41352
"Q6ZEQ9",0,0,0,0,0,0,0,0
"Q6ZER1",0,0,0,0,0,0,0,0
"Q6ZER9",0,0,0,0,0,0,0,0
"Q6ZES1",0,61547,0,0,47933,47102,0,0
"Q6ZES9",0,0,0,0,140380,176410,0,169910
"Q6ZEU6",0,0,0,0,0,0,0,0
"Q6ZEU7",162650,201370,0,179090,171830,141560,0,188960
"Q6ZEX5",0,0,0,0,0,0,0,0
"Q6ZEX8",0,0,0,0,0,0,0,0
"Q79EE4",0,0,0,0,0,0,0,0
"Q79EE5",0,0,0,0,0,0,0,0
"Q79EF9",0,0,0,0,67797,0,0,63325
